"CD_AnnotatedMembers_Overlap","CD_AnnotatedMembers_Pvalue","CD_AnnotatedMembers_Size","CD_CommunityName","CD_Labeled","CD_MemberList","CD_MemberList_LogSize","CD_MemberList_Size","name","selected"
"0.0","0.0","0","false","ADH5 CAT CCS CYGB FANCC GLRX GPX2 GPX3 GPX4 GPX5 GPX6 GPX7 GPX8 GSR GSTA1 GSTK1 GSTM1 GSTM2 GSTM3 GSTO1 GSTO2 GSTP1 GSTZ1 MGST1 MGST2 MGST3 NFE2L2 NQO1 PARK7 PRDX1 PRDX2 PRDX3 PRDX4 PRDX5 PRDX6 PRXL2A PRXL2C SELENOF SELENOS SELENOT SELENOW SOD1 SOD2 SOD2-2 SOD3 SRXN1 TXN TXNDC2 TXNRD1 TXNRD2 TXNRD3","5.672","51","C392704","false","C392704"
"0.0","0.0","0","false","ABCB1 ABCB6 ABCG2 PDZK1 SLC15A2 SLC17A3 SLC22A18 SLC22A5 SLC47A1 SLC47A2","3.322","10","C392708","false","C392708"
"0.0","0.0","0","false","ATP7A ATP7B MT1A MT1B MT1E MT1F MT1G MT1H MT1HL1 MT1M MT1X MT2A MT3 MT4 SLC30A1 SLC30A10","4.0","16","C392705","false","C392705"
"0.0","0.0","0","false","ABCB1 ABCB6 ABCG2 ADH4 ADH5 AKR1A1 AKR1B10 AKR7A3 ALB ALDH1A1 ALOX5AP AMBP APOA4 APOE APOM ATP7A ATP7B CAT CCS CYGB DUOX1 DUOX2 ESD FABP1 FANCC GLRX GPX2 GPX3 GPX4 GPX5 GPX6 GPX7 GPX8 GSR GSTA1 GSTK1 GSTM1 GSTM2 GSTM3 GSTO1 GSTO2 GSTP1 GSTZ1 HBA1 HBA2 HBB HBD HBE1 HBG1 HBG2 HBM HBQ1 HBZ HP LPO LTC4S MARC1 MARC2 MGST1 MGST2 MGST3 MPO MT1A MT1B MT1E MT1F MT1G MT1H MT1HL1 MT1M MT1X MT2A MT3 MT4 NFE2L2 NOS3 NQO1 NXN PARK7 PDZK1 PRDX1 PRDX2 PRDX3 PRDX4 PRDX5 PRDX6 PRXL2A PRXL2C PTGES PTGS1 PTGS2 PXDN PXDNL RDH11 RDH12 S100A9 SELENOF SELENOS SELENOT SELENOW SESN1 SESN2 SLC15A2 SLC17A3 SLC22A18 SLC22A5 SLC30A1 SLC30A10 SLC47A1 SLC47A2 SOD1 SOD2 SOD2-2 SOD3 SRXN1 TP53INP1 TPO TXN TXNDC17 TXNDC2 TXNL1 TXNRD1 TXNRD2 TXNRD3","6.954","124","C392720","false","C392720"
"0.0","0.0","0","false","HBA1 HBA2 HBB HBD HBE1 HBG1 HBG2 HBM HBQ1 HBZ HP","3.459","11","C392706","false","C392706"
"0.0","0.0","0","false","MARC1 MARC2","1.0","2","C392719","false","C392719"
"0.0","0.0","0","false","DUOX1 DUOX2 LPO TPO","2.0","4","C392711","false","C392711"
"0.0","0.0","0","false","SESN1 SESN2 TP53INP1","1.585","3","C392718","false","C392718"
"0.0","0.0","0","false","AKR1A1 AKR1B10 AKR7A3","1.585","3","C392717","false","C392717"
"0.0","0.0","0","false","ALOX5AP LTC4S PTGES PTGS1 PTGS2","2.322","5","C392709","false","C392709"
"0.0","0.0","0","false","PXDN","0.0","1","C392712","false","C392712"
"0.0","0.0","0","false","ALB AMBP APOA4 APOE APOM FABP1","2.585","6","C392707","false","C392707"
"0.0","0.0","0","false","ADH4 ALDH1A1 ESD RDH11 RDH12","2.322","5","C392710","false","C392710"
"0.0","0.0","0","false","NOS3","0.0","1","C392714","false","C392714"
"0.0","0.0","0","false","NXN TXNDC17 TXNL1","1.585","3","C392716","false","C392716"
"0.0","0.0","0","false","PXDNL","0.0","1","C392713","false","C392713"
"0.0","0.0","0","false","MPO S100A9","1.0","2","C392715","false","C392715"
