"CD_AnnotatedMembers_Overlap","CD_AnnotatedMembers_Pvalue","CD_AnnotatedMembers_Size","CD_CommunityName","CD_Labeled","CD_MemberList","CD_MemberList_LogSize","CD_MemberList_Size","name","selected"
"0.0","0.0","0","false","A2M PZP","1.0","2","C1471","false","C1471"
"0.0","0.0","0","false","AXL TMEM119","1.0","2","C1472","false","C1472"
"0.0","0.0","0","false","AMBP RBP4","1.0","2","C1473","false","C1473"
"0.0","0.0","0","false","AGT LNPEP","1.0","2","C1474","false","C1474"
"0.0","0.0","0","false","AMBP ASZ1","1.0","2","C1475","false","C1475"
"0.0","0.0","0","false","AMBP TNFAIP6","1.0","2","C1476","false","C1476"
"0.0","0.0","0","false","ACOX1 DDO","1.0","2","C1477","false","C1477"
"0.0","0.0","0","false","ADAMTS1 FBLN1","1.0","2","C1478","false","C1478"
"0.0","0.0","0","false","A2M SELENOP","1.0","2","C1479","false","C1479"
"0.0","0.0","0","false","ADCY7 PDE3A","1.0","2","C1480","false","C1480"
"0.0","0.0","0","false","AGRP PMCH","1.0","2","C1481","false","C1481"
"0.0","0.0","0","false","CALCA TAC1","1.0","2","C1482","false","C1482"
"0.0","0.0","0","false","CHD7 PROK2","1.0","2","C1483","false","C1483"
"0.0","0.0","0","false","GHRHR GHSR","1.0","2","C1484","false","C1484"
"0.0","0.0","0","false","GHRHR PRL","1.0","2","C1485","false","C1485"
"0.0","0.0","0","false","ADGRG2 GNAS","1.0","2","C1486","false","C1486"
"0.0","0.0","0","false","AFF4 LARP7","1.0","2","C1487","false","C1487"
"0.0","0.0","0","false","PSG1 PSG5","1.0","2","C1488","false","C1488"
"0.0","0.0","0","false","ACR BOLL","1.0","2","C1489","false","C1489"
"0.0","0.0","0","false","AMBP PLG","1.0","2","C1490","false","C1490"
"0.0","0.0","0","false","ALDOA LDHC","1.0","2","C1491","false","C1491"
"0.0","0.0","0","false","ACSL4 GPX4","1.0","2","C1492","false","C1492"
"0.0","0.0","0","false","ACR ZP2","1.0","2","C1493","false","C1493"
"0.0","0.0","0","false","ACRV1 ACVR1","1.0","2","C1494","false","C1494"
"0.0","0.0","0","false","AKAP4 FSIP2","1.0","2","C1495","false","C1495"
"0.0","0.0","0","false","AMH INSL3","1.0","2","C1496","false","C1496"
"0.0","0.0","0","false","ACRV1 PCSK5","1.0","2","C1497","false","C1497"
