"__mclCluster","name","selected"
"35","SLIT2","false","SLIT2"
"181","PPP2CA","false","PPP2CA"
"1","SLC2A1","false","SLC2A1"
"52","MST1","false","MST1"
"2","RACGAP1","false","RACGAP1"
"2","CHFR","false","CHFR"
"1","PTPN6","false","PTPN6"
"1","ARNTL","false","ARNTL"
"1","BCL6","false","BCL6"
,"NCOR2","false","NCOR2"
"2","CCNF","false","CCNF"
"2","EHMT2","false","EHMT2"
"1","BAD","false","BAD"
"1","NR2F2","false","NR2F2"
"1","BCL2L11","false","BCL2L11"
"77","MAP3K4","false","MAP3K4"
"2","FANCA","false","FANCA"
"59","SRY","false","SRY"
"182","SBF1","false","SBF1"
"2","BRCA2","false","BRCA2"
"1","GATA3","false","GATA3"
"1","BCL2L1","false","BCL2L1"
"1","BAK1","false","BAK1"
"139","SRPK1","false","SRPK1"
"2","RNF8","false","RNF8"
"1","INPP5B","false","INPP5B"
"1","PRDM1","false","PRDM1"
"2","PYGO2","false","PYGO2"
"1","HEY2","false","HEY2"
"2","NEK2","false","NEK2"
"96","EGLN1","false","EGLN1"
"1","TFEB","false","TFEB"
"1","ARNT","false","ARNT"
"1","CASP8","false","CASP8"
"1","PDGFA","false","PDGFA"
"1","CRKL","false","CRKL"
"183","ATP7A","false","ATP7A"
"1","GATA2","false","GATA2"
"1","PTK2","false","PTK2"
,"PARK7","false","PARK7"
"1","HEY1","false","HEY1"
"1","ZFP36L1","false","ZFP36L1"
"1","MEN1","false","MEN1"
"1","PTCH1","false","PTCH1"
"43","ASCL2","false","ASCL2"
"35","SLIT3","false","SLIT3"
"64","MAPK8IP2","false","MAPK8IP2"
"72","CADM1","false","CADM1"
"1","SIRT7","false","SIRT7"
"1","PGR","false","PGR"
"1","STK11","false","STK11"
"181","PPP2R1A","false","PPP2R1A"
"2","CDC25C","false","CDC25C"
"1","CALR","false","CALR"
"2","PRKDC","false","PRKDC"
"1","CASP2","false","CASP2"
"107","HAVCR2","false","HAVCR2"
"1","FOSL1","false","FOSL1"
"52","SPINT2","false","SPINT2"
"1","SHH","false","SHH"
"52","MST1R","false","MST1R"
"1","IHH","false","IHH"
"1","BAX","false","BAX"
"1","WNT4","false","WNT4"
"2","FANCD2","false","FANCD2"
"1","WNT7A","false","WNT7A"
"1","UCHL1","false","UCHL1"
"1","FER","false","FER"
"1","SFRP2","false","SFRP2"
"24","CREB3L4","false","CREB3L4"
"171","SOD1","false","SOD1"
"2","RB1","false","RB1"
"2","CDK2","false","CDK2"
"1","LGR5","false","LGR5"
"1","WNT2","false","WNT2"
"1","LEF1","false","LEF1"
"20","NSUN2","false","NSUN2"
"184","BIRC3","false","BIRC3"
"2","CCNE1","false","CCNE1"
"1","RARA","false","RARA"
"1","BCL2L2","false","BCL2L2"
"1","SIRT2","false","SIRT2"
"1","LIF","false","LIF"
"2","CDC25B","false","CDC25B"
"1","FOSB","false","FOSB"
"1","SNAI1","false","SNAI1"
"182","PI3","false","PI3"
"1","TNFSF10","false","TNFSF10"
"9","PKD2","false","PKD2"
,"IGFBP5","false","IGFBP5"
"43","IGFBP2","false","IGFBP2"
"2","MSH2","false","MSH2"
"2","MLH1","false","MLH1"
"1","CDKN1B","false","CDKN1B"
"1","GLI1","false","GLI1"
"1","WNT3","false","WNT3"
"1","SFRP1","false","SFRP1"
"2","AURKA","false","AURKA"
"1","ITGB4","false","ITGB4"
"2","ERCC1","false","ERCC1"
"6","FKBP4","false","FKBP4"
"23","SRD5A2","false","SRD5A2"
"23","CYP19A1","false","CYP19A1"
"23","CYP1B1","false","CYP1B1"
"23","CYP1A1","false","CYP1A1"
"111","NKX3-1","false","NKX3-1"
"23","HSD17B3","false","HSD17B3"
"23","CYP17A1","false","CYP17A1"
"28","SLC19A1","false","SLC19A1"
"23","HPGD","false","HPGD"
"23","SRD5A1","false","SRD5A1"
"60","STS","false","STS"
"23","HSD17B2","false","HSD17B2"
"23","AKR1C3","false","AKR1C3"
"2","CCNB3","false","CCNB3"
"110","SPANXA1","false","SPANXA1"
"110","SPANXA2","false","SPANXA2"
"11","CFAP44","false","CFAP44"
"18","SEMG2","false","SEMG2"
"11","CFAP69","false","CFAP69"
"17","SOHLH2","false","SOHLH2"
"32","SPATA6","false","SPATA6"
"36","ODF2","false","ODF2"
"10","CCDC39","false","CCDC39"
"24","TAF7L","false","TAF7L"
"27","SMCP","false","SMCP"
"11","TTC21A","false","TTC21A"
"30","LDHC","false","LDHC"
"138","PCYT1B","false","PCYT1B"
"11","CFAP43","false","CFAP43"
"11","SPEF2","false","SPEF2"
,"TSSK4","false","TSSK4"
"36","SPAG17","false","SPAG17"
,"FAM71F1","false","FAM71F1"
"154","SPEM1","false","SPEM1"
"30","PGK2","false","PGK2"
"16","TEKT4","false","TEKT4"
"11","QRICH2","false","QRICH2"
"16","TEKT2","false","TEKT2"
"57","CABYR","false","CABYR"
"164","ROPN1L","false","ROPN1L"
"57","ROPN1B","false","ROPN1B"
"11","FSIP2","false","FSIP2"
"11","DNAH1","false","DNAH1"
"16","TEKT3","false","TEKT3"
"36","SPAG6","false","SPAG6"
"44","ODF3","false","ODF3"
"8","PTGFR","false","PTGFR"
"1","FGF9","false","FGF9"
"1","DUOX2","false","DUOX2"
"1","PTAFR","false","PTAFR"
"8","RXFP1","false","RXFP1"
"1","ANXA1","false","ANXA1"
"1","CORT","false","CORT"
"1","MYOCD","false","MYOCD"
"1","PGF","false","PGF"
"124","PTK2B","false","PTK2B"
"77","MAP2K6","false","MAP2K6"
"1","SSTR2","false","SSTR2"
"1","CCR6","false","CCR6"
"29","HOXA9","false","HOXA9"
"51","NPR2","false","NPR2"
"61","TRPC6","false","TRPC6"
"14","OXTR","false","OXTR"
"1","MAP2K1","false","MAP2K1"
"1","PNOC","false","PNOC"
"8","AVPR1A","false","AVPR1A"
"19","STC1","false","STC1"
"26","GJA1","false","GJA1"
"2","ATM","false","ATM"
"1","SSTR1","false","SSTR1"
"1","FGF10","false","FGF10"
"31","GNRH2","false","GNRH2"
"1","RPS6KB1","false","RPS6KB1"
"14","PMCH","false","PMCH"
"1","NPY5R","false","NPY5R"
"31","KISS1","false","KISS1"
"1","SOCS3","false","SOCS3"
"112","NR5A1","false","NR5A1"
"31","TAC3","false","TAC3"
,"PRKAG1","false","PRKAG1"
"1","SDC1","false","SDC1"
"1","CNTFR","false","CNTFR"
"14","GHSR","false","GHSR"
"1","MAMLD1","false","MAMLD1"
"1","NOTCH1","false","NOTCH1"
"2","H2AX","false","H2AX"
"2","SMARCA2","false","SMARCA2"
"50","GATA1","false","GATA1"
"45","RNF2","false","RNF2"
,"TSNAX","false","TSNAX"
"1","E2F1","false","E2F1"
"1","RBPJ","false","RBPJ"
"1","FOXO3","false","FOXO3"
"45","CBX2","false","CBX2"
"2","KMT2D","false","KMT2D"
"5","PIWIL4","false","PIWIL4"
"3","TERF1","false","TERF1"
"2","H2BC1","false","H2BC1"
"2","DNMT3A","false","DNMT3A"
"45","PHC2","false","PHC2"
"1","NOTCH2","false","NOTCH2"
"5","PIWIL1","false","PIWIL1"
"113","AGO4","false","AGO4"
"1","EPN1","false","EPN1"
"1","FZD4","false","FZD4"
"129","PICK1","false","PICK1"
"39","SYT8","false","SYT8"
"73","SLC2A8","false","SLC2A8"
"18","MFSD14A","false","MFSD14A"
"14","TACR1","false","TACR1"
"175","VPS54","false","VPS54"
"1","WNT5A","false","WNT5A"
"1","CBL","false","CBL"
,"CSNK2A2","false","CSNK2A2"
"1","EREG","false","EREG"
"46","GORASP2","false","GORASP2"
"39","RAB3A","false","RAB3A"
,"AGFG1","false","AGFG1"
"43","IGF2","false","IGF2"
"185","GGT1-2","false","GGT1-2"
"19","PSG4","false","PSG4"
"19","PSG7","false","PSG7"
"19","PSG2","false","PSG2"
"184","BIRC2","false","BIRC2"
"1","CDX2","false","CDX2"
"87","LIN28A","false","LIN28A"
"1","PTEN","false","PTEN"
"2","TTK","false","TTK"
"1","KRT19","false","KRT19"
"1","NKX2-1","false","NKX2-1"
"19","PSG3","false","PSG3"
"19","PAPPA","false","PAPPA"
"2","MRE11","false","MRE11"
"19","PSG11","false","PSG11"
"19","PSG1","false","PSG1"
"1","FOXA3","false","FOXA3"
"2","PLK1","false","PLK1"
"1","SOX17","false","SOX17"
"19","PSG6","false","PSG6"
"1","KIT","false","KIT"
"19","PSG9","false","PSG9"
"87","TUT4","false","TUT4"
"1","FOXA1","false","FOXA1"
"185","GGT1","false","GGT1"
"1","CCND1","false","CCND1"
"179","SETX","false","SETX"
"114","ELL3","false","ELL3"
"114","EAF2","false","EAF2"
"90","LARP7","false","LARP7"
"1","SIAH1","false","SIAH1"
"2","NIPBL","false","NIPBL"
"1","JAG2","false","JAG2"
"3","FAM9A","false","FAM9A"
"114","AFF4","false","AFF4"
"108","ASTL","false","ASTL"
"1","MTNR1A","false","MTNR1A"
"68","DBH","false","DBH"
"4","PPP1R9B","false","PPP1R9B"
"1","OPRM1","false","OPRM1"
"2","ASH1L","false","ASH1L"
"2","SETD2","false","SETD2"
"155","TIAL1","false","TIAL1"
"2","BPTF","false","BPTF"
"186","YY1","false","YY1"
"1","ANGPT2","false","ANGPT2"
"183","PAM","false","PAM"
"1","EPAS1","false","EPAS1"
"1","ADIG","false","ADIG"
"3","TEX11","false","TEX11"
,"DIAPH2","false","DIAPH2"
"8","ADGRG2","false","ADGRG2"
"1","CSF1","false","CSF1"
"2","EIF4H","false","EIF4H"
"5","FKBP6","false","FKBP6"
"54","ADGRG1","false","ADGRG1"
"1","IGF1R","false","IGF1R"
"8","ADCYAP1R1","false","ADCYAP1R1"
"38","LHB","false","LHB"
"38","CGA","false","CGA"
"8","PTHLH","false","PTHLH"
"1","NTRK1","false","NTRK1"
"1","STK3","false","STK3"
"38","FSHB","false","FSHB"
"35","NELL2","false","NELL2"
"38","FSHR","false","FSHR"
"75","CRHR1","false","CRHR1"
"68","DRD1","false","DRD1"
"8","RLN2","false","RLN2"
"4","TH","false","TH"
"8","INSL3","false","INSL3"
"1","STK4","false","STK4"
"2","ADNP","false","ADNP"
"8","GIP","false","GIP"
"8","CALCA","false","CALCA"
"8","GHRHR","false","GHRHR"
"68","DRD5","false","DRD5"
,"PRL","false","PRL"
"8","RXFP2","false","RXFP2"
"75","UCN","false","UCN"
"38","LHCGR","false","LHCGR"
"14","AGRP","false","AGRP"
"31","GNRH1","false","GNRH1"
"14","OXT","false","OXT"
"8","ADCYAP1","false","ADCYAP1"
,"PLCB1","false","PLCB1"
"4","OR1D2","false","OR1D2"
"9","SSTR3","false","SSTR3"
"4","OR7C1","false","OR7C1"
"4","ADRA2B","false","ADRA2B"
"31","PROK2","false","PROK2"
"9","BBS4","false","BBS4"
"4","RGS2","false","RGS2"
"8","GNAS","false","GNAS"
"4","CNR1","false","CNR1"
"31","CHD7","false","CHD7"
"19","PSG5","false","PSG5"
"4","ADCY7","false","ADCY7"
"4","ADCY3","false","ADCY3"
"2","RAD51","false","RAD51"
"4","BTBD18","false","BTBD18"
"13","KCNU1","false","KCNU1"
"4","PDE3A","false","PDE3A"
"85","OCA2","false","OCA2"
"122","SLC9C1","false","SLC9C1"
"187","SPINK1","false","SPINK1"
"50","KLF1","false","KLF1"
"4","ADCY10","false","ADCY10"
"161","CRTAP","false","CRTAP"
,"FBN2","false","FBN2"
"1","CCN1","false","CCN1"
"1","AREG","false","AREG"
"1","FBLN1","false","FBLN1"
"46","JAM2","false","JAM2"
"132","HAS2","false","HAS2"
"10","SERPINE2","false","SERPINE2"
"55","GALNT3","false","GALNT3"
"2","CCNA1","false","CCNA1"
"1","VGF","false","VGF"
"1","ITGB8","false","ITGB8"
"188","ADAM32","false","ADAM32"
"92","GMCL1","false","GMCL1"
"15","CLGN","false","CLGN"
"21","ADAM20","false","ADAM20"
"21","ADAM21","false","ADAM21"
"15","PRSS37","false","PRSS37"
"15","CALR3","false","CALR3"
"15","PDILT","false","PDILT"
"21","B4GALT1","false","B4GALT1"
,"BRDT","false","BRDT"
"21","OVGP1","false","OVGP1"
"15","RNASE10","false","RNASE10"
"15","PRSS55","false","PRSS55"
,"ADAMTS2","false","ADAMTS2"
"1","ITGB3","false","ITGB3"
"1","GLI3","false","GLI3"
"9","NPHP1","false","NPHP1"
"1","MMP14","false","MMP14"
"189","ADAM28","false","ADAM28"
"3","SHOC1","false","SHOC1"
"3","RAD21L1","false","RAD21L1"
"3","M1AP","false","M1AP"
"3","MEIOB","false","MEIOB"
"3","TERB1","false","TERB1"
"3","ADAD2","false","ADAD2"
,"TSNAXIP1","false","TSNAXIP1"
"5","MAEL","false","MAEL"
"5","GTSF1","false","GTSF1"
,"CABS1","false","CABS1"
"58","TTLL1","false","TTLL1"
"20","ALKBH5","false","ALKBH5"
,"ALPL","false","ALPL"
"156","DDX3X","false","DDX3X"
"70","QKI","false","QKI"
"58","ADAD1","false","ADAD1"
"1","CD38","false","CD38"
"1","TFAP2C","false","TFAP2C"
"20","YTHDC2","false","YTHDC2"
"20","ADA","false","ADA"
"1","NODAL","false","NODAL"
"190","PSAPL1","false","PSAPL1"
"1","FGF8","false","FGF8"
"190","PSAP","false","PSAP"
"177","ARRB2","false","ARRB2"
"2","MSH6","false","MSH6"
"12","SMAD5","false","SMAD5"
"1","TGFBR1","false","TGFBR1"
"12","GDF10","false","GDF10"
"30","ENO2","false","ENO2"
"1","SKIL","false","SKIL"
"1","CTNNB1","false","CTNNB1"
"12","BMPR1B","false","BMPR1B"
"1","RARG","false","RARG"
"1","BMP7","false","BMP7"
,"NR0B1","false","NR0B1"
"12","BMPR2","false","BMPR2"
"2","ATRX","false","ATRX"
"12","BMPR1A","false","BMPR1A"
"12","BMP5","false","BMP5"
"2","H3-3A","false","H3-3A"
"1","SMAD4","false","SMAD4"
"1","PDGFB","false","PDGFB"
"1","SMAD1","false","SMAD1"
"1","BMP6","false","BMP6"
"12","GDF7","false","GDF7"
"12","AMHR2","false","AMHR2"
"1","PDGFRA","false","PDGFRA"
"12","FST","false","FST"
"2","H3-3B","false","H3-3B"
"40","BMP15","false","BMP15"
"1","SOX9","false","SOX9"
"1","BMP4","false","BMP4"
"12","INHA","false","INHA"
"12","INHBA","false","INHBA"
"1","TGFB3","false","TGFB3"
"112","AMH","false","AMH"
"33","SEPTIN7","false","SEPTIN7"
"6","CCT2","false","CCT2"
"6","CCT3","false","CCT3"
"6","TCP1","false","TCP1"
"1","SOS1","false","SOS1"
"39","STXBP1","false","STXBP1"
"6","CCT7","false","CCT7"
"1","GRB2","false","GRB2"
"1","DNM2","false","DNM2"
"33","SEPTIN2","false","SEPTIN2"
"2","EXO1","false","EXO1"
"189","ADAM15","false","ADAM15"
"106","BASP1","false","BASP1"
"94","FMN2","false","FMN2"
,"LRRK2","false","LRRK2"
"2","RAD21","false","RAD21"
"6","CCT8","false","CCT8"
"6","CCT5","false","CCT5"
"2","PLK4","false","PLK4"
"115","ACTR3","false","ACTR3"
"115","WIPF3","false","WIPF3"
"30","GAPDHS","false","GAPDHS"
"48","OVOL1","false","OVOL1"
"109","SPATA46","false","SPATA46"
"115","ACTR2","false","ACTR2"
"32","TSGA10","false","TSGA10"
"2","RAD23B","false","RAD23B"
"44","ODF4","false","ODF4"
"48","ACTL9","false","ACTL9"
"48","ACTL7A","false","ACTL7A"
"49","GPX4","false","GPX4"
"49","NCOA4","false","NCOA4"
"22","ALOX15B","false","ALOX15B"
"18","GALNTL5","false","GALNTL5"
"56","OAZ3","false","OAZ3"
"18","WBP2NL","false","WBP2NL"
"88","HSF2BP","false","HSF2BP"
"76","NME8","false","NME8"
"47","BCAP31","false","BCAP31"
,"DDB1","false","DDB1"
"191","PCSK5","false","PCSK5"
"15","TEX101","false","TEX101"
"56","GGNBP2","false","GGNBP2"
"12","ACVR1","false","ACVR1"
,"DMRT1","false","DMRT1"
"106","WT1","false","WT1"
"56","GGN","false","GGN"
"1","NOG","false","NOG"
"41","SPACA4","false","SPACA4"
"1","SP3","false","SP3"
"40","YBX2","false","YBX2"
"81","SPACA3","false","SPACA3"
"44","ODF1","false","ODF1"
"135","VDAC2","false","VDAC2"
"167","BSPH1","false","BSPH1"
"41","CCDC136","false","CCDC136"
"44","SPATA19","false","SPATA19"
"6","THEG","false","THEG"
"18","DPY19L2","false","DPY19L2"
"41","SPESP1","false","SPESP1"
"76","TXNDC2","false","TXNDC2"
"57","AKAP4","false","AKAP4"
"18","PKDREJ","false","PKDREJ"
"57","AKAP3","false","AKAP3"
,"DKKL1","false","DKKL1"
"172","ARSA","false","ARSA"
"57","ROPN1","false","ROPN1"
"21","ZP2","false","ZP2"
"18","SPATA16","false","SPATA16"
"27","TNP1","false","TNP1"
"187","SPINK2","false","SPINK2"
"41","ACRBP","false","ACRBP"
"17","BOLL","false","BOLL"
"21","ZP3","false","ZP3"
"21","ZP4","false","ZP4"
,"CREM","false","CREM"
"3","SYCP3","false","SYCP3"
"18","ZAN","false","ZAN"
"27","PRM1","false","PRM1"
"17","DAZL","false","DAZL"
"17","STRA8","false","STRA8"
"27","TNP2","false","TNP2"
"27","PRM2","false","PRM2"
"5","PIWIL2","false","PIWIL2"
"150","CRISP1","false","CRISP1"
"17","ZBTB16","false","ZBTB16"
"52","ST14","false","ST14"
"21","ZP1","false","ZP1"
"191","ACRV1","false","ACRV1"
"21","ADAM2","false","ADAM2"
"3","SYCP1","false","SYCP1"
"103","TESMIN","false","TESMIN"
"16","TEKT1","false","TEKT1"
"21","SPAM1","false","SPAM1"
"41","SPACA1","false","SPACA1"
"7","DAZ1","false","DAZ1"
,"PLCZ1","false","PLCZ1"
"17","GFRA1","false","GFRA1"
"67","PCSK4","false","PCSK4"
"188","ZPBP2","false","ZPBP2"
"17","DDX4","false","DDX4"
,"ACR","false","ACR"
"47","HSD17B4","false","HSD17B4"
"47","ACSL4","false","ACSL4"
"1","PPARD","false","PPARD"
"47","ACSBG2","false","ACSBG2"
,"MED1","false","MED1"
"25","UBB","false","UBB"
"1","NCOA1","false","NCOA1"
"1","LEPR","false","LEPR"
"7","CDYL","false","CDYL"
"7","CDY1B","false","CDY1B"
"7","CDY1","false","CDY1"
"1","CEBPA","false","CEBPA"
,"CBS","false","CBS"
"47","ACSBG1","false","ACSBG1"
"1","TLR5","false","TLR5"
"1","IDH1","false","IDH1"
"49","TXNRD3","false","TXNRD3"
,"DLD","false","DLD"
"1","ACOD1","false","ACOD1"
"1","GATA4","false","GATA4"
"54","CD9","false","CD9"
"111","AR","false","AR"
"1","SRC","false","SRC"
"1","MAST2","false","MAST2"
"1","TLR9","false","TLR9"
"1","TGFBR2","false","TGFBR2"
"14","GHRL","false","GHRL"
"159","FOXJ1","false","FOXJ1"
"1","AXL","false","AXL"
"1","CSF2","false","CSF2"
"1","TLR3","false","TLR3"
"1","ITGA2","false","ITGA2"
"9","LZTFL1","false","LZTFL1"
"1","STAT5B","false","STAT5B"
"5","ASZ1","false","ASZ1"
"1","EPOR","false","EPOR"
"53","CFTR","false","CFTR"
"1","ACE2","false","ACE2"
"51","MME","false","MME"
"51","NPPA","false","NPPA"
"14","TAC1","false","TAC1"
"14","EDN1","false","EDN1"
"1","NOS3","false","NOS3"
"1","AKT1","false","AKT1"
"51","NPPC","false","NPPC"
"8","AVP","false","AVP"
"1","PTGS2","false","PTGS2"
"4","PDE5A","false","PDE5A"
"14","MAS1","false","MAS1"
"14","EDNRA","false","EDNRA"
"28","IZUMO1","false","IZUMO1"
"1","ESR1","false","ESR1"
"1","MDK","false","MDK"
"8","ADM","false","ADM"
"1","HIF1A","false","HIF1A"
"1","BSG","false","BSG"
"1","CASP3","false","CASP3"
"1","ITGA5","false","ITGA5"
"1","FOS","false","FOS"
"23","HSD11B2","false","HSD11B2"
"1","SPP1","false","SPP1"
"1","MTOR","false","MTOR"
"1","ITGB1","false","ITGB1"
"1","BCL2","false","BCL2"
"4","ADRA2A","false","ADRA2A"
"75","CRH","false","CRH"
"14","REN","false","REN"
"1","STAT3","false","STAT3"
"1","KDR","false","KDR"
"9","PKD1","false","PKD1"
"1","MSTN","false","MSTN"
"1","EPO","false","EPO"
"12","ACVR2A","false","ACVR2A"
"1","NR3C1","false","NR3C1"
"140","LNPEP","false","LNPEP"
"1","MAPK14","false","MAPK14"
,"MYH9","false","MYH9"
"77","MAPK1","false","MAPK1"
"1","SIRT1","false","SIRT1"
"14","ACE","false","ACE"
"63","SPA17","false","SPA17"
"13","CATSPER1","false","CATSPER1"
"13","CATSPER2","false","CATSPER2"
"4","PRKAR2A","false","PRKAR2A"
"67","ZPBP","false","ZPBP"
"63","ABHD2","false","ABHD2"
"1","UCP2","false","UCP2"
"1","HNF1B","false","HNF1B"
"61","TRPC3","false","TRPC3"
"4","PRKACG","false","PRKACG"
"6","HSP90AB1","false","HSP90AB1"
"4","ATP1A4","false","ATP1A4"
"4","PRKACA","false","PRKACA"
"1","INSR","false","INSR"
"133","PTPRN","false","PTPRN"
"1","GATA6","false","GATA6"
"4","ABCC8","false","ABCC8"
"180","SGPL1","false","SGPL1"
"147","DDO","false","DDO"
"1","ARG1","false","ARG1"
"47","ACOX1","false","ACOX1"
"1","SORD","false","SORD"
"109","SPATA20","false","SPATA20"
,"ABAT","false","ABAT"
"78","NDC1","false","NDC1"
"78","NUP107","false","NUP107"
"2","INCENP","false","INCENP"
"2","BIRC5","false","BIRC5"
"2","TOP2A","false","TOP2A"
"2","CDK1","false","CDK1"
"2","CCNB2","false","CCNB2"
"113","TARBP2","false","TARBP2"
"78","WDR33","false","WDR33"
"113","DDX20","false","DDX20"
,"HSPA2","false","HSPA2"
"6","HSPA1L","false","HSPA1L"
"78","AAAS","false","AAAS"
"6","HSPA5","false","HSPA5"
"1","IL10","false","IL10"
"1","MMP9","false","MMP9"
"1","CTSB","false","CTSB"
,"LRP2","false","LRP2"
,"SELENOP","false","SELENOP"
"1","TGFB2","false","TGFB2"
,"AFP","false","AFP"
"1","SERPINA5","false","SERPINA5"
"14","AGT","false","AGT"
"30","ALDOA","false","ALDOA"
"157","IGF2R","false","IGF2R"
"26","GJB1","false","GJB1"
"148","RBP4","false","RBP4"
"1","THBD","false","THBD"
"86","MMP19","false","MMP19"
"1","LEP","false","LEP"
"1","PLG","false","PLG"
"1","CEBPB","false","CEBPB"
"1","PPARG","false","PPARG"
,"ADAMTS1","false","ADAMTS1"
,"APP","false","APP"
"1","EGFR","false","EGFR"
"1","MFGE8","false","MFGE8"
,"AMBP","false","AMBP"
"1","IL1B","false","IL1B"
"1","IL1A","false","IL1A"
"1","PDGFRB","false","PDGFRB"
"8","SLC6A4","false","SLC6A4"
"192","PZP","false","PZP"
"20","ADAM19","false","ADAM19"
,"SERPINF1","false","SERPINF1"
"1","C3","false","C3"
"1","EGR1","false","EGR1"
"1","TGFB1","false","TGFB1"
"1","PLAT","false","PLAT"
"1","MMP2","false","MMP2"
"192","A2M","false","A2M"
"1","HNF1A","false","HNF1A"
"186","SFMBT1","false","SFMBT1"
"20","METTL14","false","METTL14"
"34","RPS6","false","RPS6"
"20","RBM15","false","RBM15"
"1","HNF4A","false","HNF4A"
"20","METTL3","false","METTL3"
"12","INHBB","false","INHBB"
"73","APOB","false","APOB"
"20","A1CF","false","A1CF"
