"CD_AnnotatedMembers_Overlap","CD_AnnotatedMembers_Pvalue","CD_AnnotatedMembers_Size","CD_CommunityName","CD_Labeled","CD_MemberList","CD_MemberList_LogSize","CD_MemberList_Size","name","selected"
"0.0","0.0","0","false","A1CF A2M AAAS ABAT ABCC8 ABHD2 ACE2 ACOD1 ACOX1 ACR ACRBP ACRV1 ACSBG1 ACSBG2 ACSL4 ACTL7A ACTL9 ACTR2 ACTR3 ACVR1 ACVR2A ADA ADAD1 ADAD2 ADAM15 ADAM19 ADAM2 ADAM20 ADAM21 ADAM28 ADAM32 ADAMTS1 ADAMTS2 ADCY10 ADCY3 ADCY7 ADCYAP1 ADCYAP1R1 ADGRG1 ADGRG2 ADIG ADM ADNP ADRA2A ADRA2B AFF4 AGFG1 AGO4 AGRP AKAP3 AKAP4 AKR1C3 ALDOA ALKBH1 ALKBH5 ALOX15B ALPL AMBP AMH ANG ANKRD31 ANKRD49 ANTXR1 ANXA1 AP3B1 APELA APOB APOL2 AR ARG1 ARID4A ARID4B ARID5B ARMC12 ARMC2 ARNT ARNTL ARRB2 ARSA ASCL2 ASF1B ASH1L ASTL ASZ1 ATAT1 ATN1 ATP1A4 ATP2B4 ATP7A AURKA AVP AVPR1A AXL AZIN2 B4GALNT1 B4GALT1 BAD BAG6 BAK1 BASP1 BAX BBS1 BBS2 BBS4 BCAP31 BCL2L10 BCL2L2 BCL2L2-PABPN1 BCL6 BHMG1 BIK BIRC2 BIRC3 BIRC6 BMP5 BMPR1B BMPR2 BNC1 BOK BPTF BPY2 BPY2B BPY2C BRD2 BRDT BRINP1 BSPH1 BTBD18 C11orf74 C11orf80 C11orf88 C14orf39 C16orf92 C19orf57 C1orf146 C3 C3orf62 C7orf61 C9orf24 CABS1 CABYR CACNA1I CADM1 CALCA CALR3 CAPN2 CASP2 CASP3 CATSPER1 CATSPER2 CATSPER3 CATSPER4 CATSPERB CATSPERD CATSPERE CATSPERG CATSPERZ CBS CBX2 CBX7 CCDC134 CCDC136 CCDC151 CCDC155 CCDC182 CCDC36 CCDC39 CCDC40 CCDC42 CCDC63 CCDC87 CCIN CCN1 CCNA1 CCNB1IP1 CCNB3 CCNF CCNI CCNY CCNYL1 CCR6 CCT2 CCT3 CCT4 CCT5 CCT8 CD38 CD46 CD9 CDK16 CDKL2 CDX2 CDX4 CDY1 CDY1B CDY2A CDY2B CDYL CECR2 CELF1 CELF3 CELF4 CENPC CENPS CEP131 CEP57 CETN2 CFAP157 CFAP206 CFAP221 CFAP43 CFAP44 CFAP45 CFAP47 CFAP52 CFAP54 CFAP58 CFAP65 CFAP69 CFAP97 CFAP97D1 CFTR CGA CGB3 CGB5 CGB7 CGB8 CHD5 CHD7 CHFR CIB1 CITED1 CITED2 CLDN11 CLDN4 CLGN CLIC4 CLIC5 CLOCK CNBD2 CNOT9 CNR1 CNTD1 CNTFR COL16A1 COL9A3 CORIN CORT CREB3L4 CREM CRH CRHBP CRHR1 CRIP1 CRISP1 CRKL CRTAP CSDE1 CSMD1 CSNK2A2 CTCFL CTDNEP1 CTNNA1 CTSB CUL7 CXADR CYLC1 CYLC2 CYP17A1 CYP1A1 CYP1B1 CYP26B1 CYP27B1 CYP7B1 DACH1 DACH2 DAZ1 DAZ2 DAZ3 DAZ4 DAZAP1 DAZL DBH DDO DDR1 DDX20 DDX25 DDX3X DDX3Y DDX4 DEAF1 DEDD DEFB1 DEFB118 DEFB126 DHCR24 DHX36 DIAPH2 DKKL1 DLD DLEC1 DLG1 DLX3 DMRT2 DMRT3 DMRTA1 DMRTA2 DMRTB1 DMRTC2 DNAH1 DNAH11 DNAH5 DNAI1 DNAJA1 DNAJB6 DNAJC19 DND1 DNM2 DNMT3A DPCD DPY19L2 DRC7 DRD1 DRD5 DSG1 DUOX2 DUSP13 DZIP1 E2F7 E2F8 EAF2 EDDM3A EDNRA EFCAB9 EGLN1 EGR1 EHMT2 EIF2B2 EIF2B4 EIF2B5 EIF2S2 EIF5A2 ELL3 ELSPBP1 ENDOU ENKUR ENO2 ENO4 EOMES EPC1 EPN1 EPYC EQTN EREG ETNK2 ETV2 ETV6 EXD1 FABP9 FAM170A FAM170B FAM209A FAM209B FAM71D FAM71F1 FAM71F2 FAM9A FAM9C FANCM FBLN1 FBN2 FBXO43 FBXW11 FBXW8 FEM1B FER FETUB FIGLA FIGNL1 FKBP4 FMN2 FOLR1 FOLR2 FOLR3 FOSB FOSL1 FOXA3 FOXC1 FOXF2 FOXJ1 FOXJ2 FOXJ3 FOXL2 FRS2 FSCN3 FSHB FSIP2 FUT7 FZD4 FZD5 GABRB1 GAL3ST1 GALNT3 GALNTL5 GAPDHS GAS2 GAS8 GATA1 GATA2 GATA3 GATA4 GATA6 GCM1 GDF10 GDF7 GFRA1 GGN GGNBP2 GGT1 GGT1-2 GHRHR GHRL GHSR GIP GJA1 GJA10 GJB1 GJB2 GJB3 GJB5 GK2 GLI3 GLIPR1L1 GLRA1 GLRB GMCL1 GMCL2 GNAS GNPDA1 GOLGA2 GOLGA3 GORASP2 GPR149 GPX4 GRHL2 GTSF1 H1-1 H1-6 H1-7 H1-8 H3-3A H3-3B HAND1 HAS2 HAVCR2 HECTD1 HERC2 HES1 HESX1 HEXB HEY1 HEY2 HFM1 HMGB2 HMX3 HNF1A HNF1B HOOK1 HOXA10 HOXA11 HOXA13 HOXA9 HOXB13 HOXD10 HOXD13 HOXD9 HPGD HROB HS6ST1 HSD11B2 HSD17B2 HSD17B3 HSD17B4 HSF2 HSF2BP HSP90AB1 HSPA1L HSPA2 HSPB11 HTRA1 HUS1 HUS1B HYAL3 ID4 IDO1 IFT20 IFT27 IFT81 IGF2 IGF2R IGFBP5 IGFBP7 IGSF8 IL4R IMMP2L ING2 INHA INHBA INHBB INPP5B INSL3 INSR INSRR INTS13 IQCF1 IQCG IRF2BPL IRX5 ITGA2 ITGA3 ITGA5 ITGB3 ITGB4 ITGB8 IZUMO1 IZUMO1R JAG2 JAM2 JAM3 JUNB KATNAL1 KCNE1 KCNU1 KDM1B KDM2B KDM3A KDM5B KDR KHDRBS1 KISS1 KITLG KLC3 KLF1 KLHDC3 KLHL10 KLK14 KPNA6 KRT19 KRT9 LARP7 LCN6 LDHC LDOC1 LEF1 LFNG LGALS9 LGR4 LGR5 LHB LHCGR LHFPL2 LHX1 LHX3 LHX4 LHX8 LHX9 LIF LIMK2 LIN28A LLCFC1 LNPEP LRGUK LRMP LRP2 LRRC52 LRRC6 LRRC8A LRRK2 LY6K LYZL4 LYZL6 LZTFL1 M1AP MAATS1 MAEL MAFF MAGED2 MAJIN MAK MAMLD1 MAP2K6 MAP3K4 MAPK1 MAPK14 MAPK8IP2 MARF1 MAS1 MAST2 MASTL MBD2 MCM8 MCM9 MCMDC2 MDFI MDK MEA1 MEI1 MEI4 MEIG1 MEIKIN MEIOC MERTK METTL14 METTL3 MFGE8 MFSD14A MKKS MKRN2 MMP14 MMP19 MNS1 MORC1 MORN2 MOS MOV10L1 MST1 MST1R MSTN MTNR1A MYBL1 MYCBP MYCBPAP MYH9 MYOCD NANOS1 NANOS2 NASP NBN NCAPD2 NCAPD3 NCAPH2 NCOA1 NCOA4 NDC1 NDP NDRG3 NECTIN2 NECTIN3 NEK2 NELL2 NEURL1 NEUROG1 NHLH2 NIPBL NKX2-1 NKX3-1 NLRP5 NME5 NME8 NOBOX NODAL NOTCH2 NPAP1 NPAS1 NPHP1 NPHP4 NPM2 NPPA NPPC NPR2 NPY5R NR0B1 NR2C2 NR2F2 NR6A1 NRIP1 NSDHL NSUN2 NUDT1 NUP107 NUPR1 OAZ3 OCA2 ODF1 ODF2 ODF3 ODF4 OPRM1 OR10J1 OR1D2 OR2H2 OR7C1 OSBP2 OSGIN2 OSR1 OVGP1 OVOL1 OVOL2 OXT OXTR P2RX1 PACRG PAFAH1B1 PAFAH1B2 PAFAH1B3 PAIP2 PAM PANK2 PANX1 PAPPA PAQR5 PAQR7 PAQR8 PARK7 PARN PARP11 PATZ1 PAX5 PBX1 PCDH11Y PCDH12 PCNA PCSK4 PCSK5 PCYT1B PDE3A PDE5A PDIK1L PDILT PGAM2 PGF PGK2 PGM3 PGR PHB2 PHC2 PHLDA2 PI3 PICK1 PIH1D3 PITHD1 PIWIL3 PKD1 PKD2 PKDREJ PKMYT1 PLA2G10 PLA2G3 PLA2G4B PLA2G4C PLA2G6 PLAC1 PLAG1 PLAT PLCB1 PLCD3 PLCD4 PLCZ1 PLD6 PLEKHA1 PLG PLK1 PLTP PMCH PMFBP1 PNLDC1 PNOC POLR1B POMZP3 POU4F2 PPARG PPP1R1B PPP1R9B PPP2CA PPP3R2 PRDM1 PRDM9 PRDX3 PRDX4 PRKACG PRKAG1 PRKAR2A PRLHR PRM1 PRM2 PRM3 PRMT7 PRND PROK2 PRPS1L1 PRR19 PRSS21 PRSS37 PRSS55 PSAP PSAPL1 PSG1 PSG11 PSG2 PSG3 PSG4 PSG5 PSG6 PSG7 PSG9 PSMA8 PSMD13 PSME4 PTAFR PTCH1 PTGDR PTGFR PTK2B PTN PTPN6 PTPRN PTX3 PUM1 PYGO1 PYGO2 PZP QKI QRICH2 RAB13 RAB3A RAD1 RAD21 RAI14 RARG RBBP8 RBM15 RBM7 RBMY1B RBP4 RBPJ RDH10 REC114 RECK RFX2 RGN RGS2 RHBDD1 RHOBTB3 RIMBP3 RIMBP3B RIMBP3C RIMS1 RLN1 RLN2 RNASE10 RNF114 RNF151 RNF17 RNF2 RNF212 RNF212B RNF38 ROBO2 ROPN1 ROPN1B ROPN1L ROR2 ROS1 RPL10L RPL29 RPL39L RPS6 RPS6KA2 RPS6KB1 RSPH1 RSPH6A RSPO3 RTCB RUVBL1 RXFP1 RXFP2 SAFB2 SALL1 SBF1 SCAPER SCGB1A1 SCX SEBOX SELENOF SEMG1 SEMG2 SEPTIN1 SEPTIN12 SEPTIN14 SEPTIN2 SEPTIN4 SEPTIN6 SEPTIN7 SERPINA5 SERPINB5 SERPINE2 SERPINF1 SETD2 SETX SF1 SFMBT1 SFRP2 SGPL1 SHCBP1L SHISA6 SHOC1 SIAH1 SIRT1 SIRT2 SIRT7 SIX4 SIX5 SKIL SLC19A1 SLC22A14 SLC22A16 SLC25A31 SLC26A3 SLC26A6 SLC26A8 SLC2A1 SLC2A14 SLC2A8 SLC38A1 SLC38A2 SLC4A2 SLC6A4 SLC9B1 SLC9B2 SLC9C1 SLCO4C1 SLIRP SLIT2 SLIT3 SMAD1 SMAD5 SMARCA2 SMCP SNRPA1 SNU13 SOCS3 SOD1 SOHLH1 SOHLH2 SORD SOX15 SOX3 SOX30 SOX8 SP3 SPA17 SPACA1 SPACA3 SPACA4 SPACA6 SPACA7 SPAG1 SPAG11B SPAG16 SPAG17 SPAG4 SPAG6 SPAG8 SPAM1 SPANXA1 SPANXA2 SPANXB1 SPATA16 SPATA19 SPATA2 SPATA20 SPATA22 SPATA24 SPATA25 SPATA31A1 SPATA31A6 SPATA31A7 SPATA31D4 SPATA31E1 SPATA32 SPATA46 SPATA48 SPATA5 SPATA6 SPATA6L SPATA9 SPATC1L SPDYA SPEF2 SPEM1 SPESP1 SPHK2 SPIN1 SPIN2B SPIN4 SPINK1 SPINK2 SPINT1 SPINT2 SPIRE1 SPIRE2 SPOCD1 SPTBN4 SRD5A1 SRD5A2 SRPK1 SRY SSTR1 SSTR2 SSTR3 ST14 STAG1 STAU1 STAU2 STC1 STC2 STK3 STK35 STK4 STOX2 STRA6 STRA8 STRBP STS STX2 STXBP1 SUN1 SUN2 SUN5 SYCE1L SYCE2 SYCP2L SYCP3 SYNE1 SYT6 SYT8 TAC1 TAC3 TACR1 TAF10 TAF1L TAF4 TAF4B TAF7L TARBP2 TAZ TBATA TBC1D20 TBC1D21 TBPL1 TBXT TCF21 TCF23 TCP11 TCTE1 TDRD1 TDRD10 TDRD12 TDRD15 TDRD5 TDRD6 TDRD7 TDRD9 TDRKH TDRP TEAD3 TEAD4 TEKT1 TEKT2 TEKT3 TEKT4 TEKT5 TERB1 TERB2 TERF1 TESC TESMIN TEX101 TEX11 TEX12 TEX14 TEX15 TEX19 TEX43 TFAP2C TFEB TFPT TGFB3 TGFBR1 TGFBR2 THBD THEG THRA THRB TIAL1 TIMP4 TIPARP TLE6 TLR3 TLR5 TMED2 TMEM119 TMEM95 TMF1 TMPRSS12 TNC TNFAIP6 TNFSF10 TNP1 TNP2 TOB2 TOP2B TOPAZ1 TP63 TPGS1 TPPP2 TPPP3 TRIM27 TRIM28 TRIM36 TRIM75P TRIP13 TRO TRPC3 TRPC6 TRPC7 TRPM2 TSGA10 TSNAX TSNAXIP1 TSPAN8 TSPY1 TSPY10 TSPY2 TSPY3 TSPY4 TSPY8 TSPY9P TSSK1B TSSK2 TSSK3 TSSK4 TSSK6 TTC12 TTC21A TTC26 TTLL1 TTLL3 TTLL8 TTLL9 TTPA TUBB8 TUBG1 TUBG2 TUBGCP2 TUBGCP3 TUBGCP4 TUBGCP5 TUBGCP6 TUT4 TUT7 TXNDC2 TXNDC8 TXNRD3 TYRO3 UBAP2L UBB UBE2B UBE2J1 UBE2Q1 UBE3A UBR2 UBTFL1 UCN UCP2 UMODL1 UMPS UNC13B UNC5C USP9X USP9Y UTF1 UTP14C VASH1 VASH2 VCX VDAC2 VGF VMP1 VPS13A VPS13B VPS54 WASHC5 WBP2NL WDR19 WDR33 WDR48 WDR66 WDR77 WEE2 WFDC2 WIPF3 WNT2B WNT7A WNT7B WNT9B WT1 XRN2 YBX2 YBX3 YTHDC1 YTHDC2 YTHDF2 YY1 ZAN ZCWPW1 ZFAT ZFP36L1 ZFP41-2 ZFP42 ZFPM2 ZFY ZGLP1 ZMIZ1 ZMYND15 ZNF148 ZNF296 ZNF318 ZNF35 ZNF568 ZNF830 ZP1 ZP2 ZP3 ZP4 ZPBP ZPBP2 ZSCAN2 ZW10","10.275","1239","C66581","false","C66581"
"0.0","0.0","0","false","BPY2 BPY2B BPY2C CDY1 CDY1B CDY2A CDY2B DAZ1 DAZ2 DAZ3 DAZ4 DDX3Y PCDH11Y RBMY1B TSPY1 TSPY2 TSPY4 TSPY8 TSPY9P USP9Y ZFY","4.392","21","C66080","false","C66080"
"0.0","0.0","0","false","BBS1 BBS2 BBS4 C11orf74 HSPB11 IFT20 IFT27 IFT81 LZTFL1 MDFI NPHP1 NPHP4 PKD1 PKD2 SSTR3 TTC26 WDR19","4.087","17","C66081","false","C66081"
"0.0","0.0","0","false","CACNA1I CATSPER1 CATSPER2 CATSPER3 CATSPER4 CATSPERB CATSPERD CATSPERE CATSPERG CATSPERZ EFCAB9 KCNU1 LRRC52 SLC9B2 SLC9C1 SLCO4C1","4.0","16","C66082","false","C66082"
"0.0","0.0","0","false","ADAM20 ADAM21 ASTL B4GALT1 DUSP13 FETUB LYZL4 LYZL6 OVGP1 POMZP3 SPAM1 ZP1 ZP2 ZP3 ZP4","3.907","15","C66083","false","C66083"
"0.0","0.0","0","false","ASZ1 EXD1 GTSF1 MAEL MOV10L1 PIWIL3 PLD6 TDRD1 TDRD10 TDRD12 TDRD5 TDRD6 TDRD9 TDRKH","3.807","14","C66084","false","C66084"
"0.0","0.0","0","false","CCDC151 CCDC39 CCDC40 DNAH11 DNAH5 DNAI1 GAS8 LRRC6 PIH1D3 RSPH1 SERPINE2 SPAG1 TPPP3 TTC12","3.807","14","C66085","false","C66085"
"0.0","0.0","0","false","ARMC2 CFAP206 CFAP43 CFAP44 CFAP47 CFAP58 CFAP65 CFAP69 DZIP1 FSIP2 MAATS1 QRICH2 TTC21A WDR66","3.807","14","C66086","false","C66086"
"0.0","0.0","0","false","CCDC63 CFAP45 CFAP52 ENKUR MNS1 NME5 PACRG SPAG8 TEKT1 TEKT2 TEKT3 TEKT4","3.585","12","C66087","false","C66087"
"0.0","0.0","0","false","PAPPA PSG1 PSG11 PSG2 PSG3 PSG4 PSG5 PSG6 PSG7 PSG9 STC1 STC2","3.585","12","C66088","false","C66088"
