"CD_AnnotatedMembers_Overlap","CD_AnnotatedMembers_Pvalue","CD_AnnotatedMembers_Size","CD_CommunityName","CD_Labeled","CD_MemberList","CD_MemberList_LogSize","CD_MemberList_Size","name","selected"
"0.0","0.0","0","false","AGTR1 ARL8B ATG16L1 ATG16L2 AVP AVPR1B BCL2L1 BICD1 CALCOCO2 CCL1 CCNT2 CD4 CDHR3 CLDN1 CLDN6 CLDN9 CLEC5A CREB3 CSDE1 CSNK1A1 CTBP1 CTBP2 CTSL CXCR6 DEK DENR DHX9 DYNLT1 EDEM2 EFNB2 EFNB3 EIF2D EPHA2 F11R GALNT1 GAS6 GFI1 GPR15 GRK2 GSK3A GTF2B HCFC1 HCFC2 HTATSF1 HTR2A HYAL2 ICAM1 IRF7 ITCH ITGB1 ITGB5 JPT2 KPNA3 KPNA6 LAMTOR5 LIG4 LRRC15 LRSAM1 MAN1B1 MAN2A1 MCTS1 MGAT2 MGAT4A MGAT4C MGAT5 MOGS MON1B NECTIN1 NECTIN2 NECTIN4 NMT2 NPC1 NUP153 PARD6A PARP10 PARP16 PARP9 PC PCSK5 PHB PLSCR1 PRMT1 PTBP1 PVR RAB1A RAB1B RAB43 RCC1 SERPINB3 SHFL SIGLEC1 SIVA1 SLC1A5 SLC20A2 SLC3A2 SLC52A1 SLC6A19 SMARCB1 SMPD1 SPCS1 SPCS3 SSB ST3GAL1 ST3GAL2 ST3GAL3 ST6GALNAC2 ST6GALNAC3 ST6GALNAC4 TBC1D20 TP53 TPCN1 TPCN2 TRIM25 TRIM31 TYRO3 USF1 USF2 USP6NL VAPA VAPB VPS18 WWP1 XPR1","6.943","123","C6007","false","C6007"
"0.0","0.0","0","false","IRF7 PARP10 PARP16 PARP9 PLSCR1 SHFL","2.585","6","C5844","false","C5844"
"0.0","0.0","0","false","ST3GAL1 ST3GAL2 ST6GALNAC2 ST6GALNAC3 ST6GALNAC4","2.322","5","C5845","false","C5845"
"0.0","0.0","0","false","KPNA3 KPNA6 NUP153 RCC1","2.0","4","C5846","false","C5846"
"0.0","0.0","0","false","SLC20A2 SLC52A1 XPR1","1.585","3","C5847","false","C5847"
"0.0","0.0","0","false","LAMTOR5 NMT2 TP53","1.585","3","C5848","false","C5848"
"0.0","0.0","0","false","ARL8B MON1B VPS18","1.585","3","C5849","false","C5849"
"0.0","0.0","0","false","JPT2 TPCN1 TPCN2","1.585","3","C5850","false","C5850"
"0.0","0.0","0","false","MGAT2 MGAT4A ST3GAL3","1.585","3","C5851","false","C5851"
"0.0","0.0","0","false","CSNK1A1 GSK3A LIG4","1.585","3","C5852","false","C5852"
"0.0","0.0","0","false","CCNT2 GTF2B HTATSF1","1.585","3","C5853","false","C5853"
"0.0","0.0","0","false","CREB3 HCFC1 HCFC2","1.585","3","C5854","false","C5854"
"0.0","0.0","0","false","CLDN1 CLDN6 CLDN9","1.585","3","C5855","false","C5855"
