"CD_AnnotatedMembers_Overlap","CD_AnnotatedMembers_Pvalue","CD_AnnotatedMembers_Size","CD_CommunityName","CD_Labeled","CD_MemberList","CD_MemberList_LogSize","CD_MemberList_Size","name","selected"
"0.0","0.0","0","false","BCL2 KIT","1.0","2","C96","false","C96"
"0.0","0.0","0","false","CD63 RAB11A","1.0","2","C97","false","C97"
"0.0","0.0","0","false","BCL2 SOD2","1.0","2","C98","false","C98"
"0.0","0.0","0","false","DRD2 DTNBP1","1.0","2","C99","false","C99"
"0.0","0.0","0","false","MYSM1 USP13","1.0","2","C100","false","C100"
"0.0","0.0","0","false","KIF13A RAB11A","1.0","2","C101","false","C101"
"0.0","0.0","0","false","ARCN1 RAB1A","1.0","2","C102","false","C102"
"0.0","0.0","0","false","LYST RAB27A","1.0","2","C103","false","C103"
"0.0","0.0","0","false","RAB1A TRAPPC6A","1.0","2","C104","false","C104"
"0.0","0.0","0","false","CD63 KIT","1.0","2","C105","false","C105"
"0.0","0.0","0","false","BCL2L11 EDNRA","1.0","2","C106","false","C106"
"0.0","0.0","0","false","MYO7A RAB38","1.0","2","C107","false","C107"
"0.0","0.0","0","false","KIT NF1","1.0","2","C108","false","C108"
"0.0","0.0","0","false","DRD2 EDN3","1.0","2","C109","false","C109"
"0.0","0.0","0","false","ANKRD27 RAB38","1.0","2","C110","false","C110"
"0.0","0.0","0","false","AP3B1 LYST","1.0","2","C111","false","C111"
"0.0","0.0","0","false","BBS4 DCTN1","1.0","2","C112","false","C112"
"0.0","0.0","0","false","ASIP ATRN","1.0","2","C113","false","C113"
"0.0","0.0","0","false","CD63 PMEL","1.0","2","C114","false","C114"
"0.0","0.0","0","false","CD63 RAB27A","1.0","2","C115","false","C115"
"0.0","0.0","0","false","KIF13A RAB32","1.0","2","C116","false","C116"
"0.0","0.0","0","false","ADAMTS20 ADAMTS9","1.0","2","C117","false","C117"
"0.0","0.0","0","false","RAB11A RAB29","1.0","2","C118","false","C118"
"0.0","0.0","0","false","GLI3 TBX2","1.0","2","C119","false","C119"
"0.0","0.0","0","false","PIKFYVE RAB11A","1.0","2","C120","false","C120"
"0.0","0.0","0","false","ARCN1 RACK1","1.0","2","C121","false","C121"
"0.0","0.0","0","false","RAB11A RACK1","1.0","2","C122","false","C122"
"0.0","0.0","0","false","MYSM1 RACK1","1.0","2","C123","false","C123"
"0.0","0.0","0","false","MLPH RAB17","1.0","2","C124","false","C124"
"0.0","0.0","0","false","BCL2L11 RACK1","1.0","2","C125","false","C125"
"0.0","0.0","0","false","DCTN1 FIG4","1.0","2","C126","false","C126"
"0.0","0.0","0","false","BLOC1S1 DCTN2","1.0","2","C127","false","C127"
"0.0","0.0","0","false","DCTN1 MREG","1.0","2","C128","false","C128"
"0.0","0.0","0","false","BCL2 ZEB2","1.0","2","C129","false","C129"
